id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
1568,0,john_deere_busy_days_in_deerfield_valley,destineer_publishing,19.99,monarch_std_v9_0_network_starter_4user_rtl_box_datawatch_fpm32c090a04n,,1157.21
1569,0,myob_firstedge,,99.99,macrovision_corporation_consumer_sw_update_40_tier_3_rnwl_5k9999_up04003j,,3159.0
1570,1,acad_vegas_movie_studio_dvd_8_platinum,sonypicturesdigitalentertainment,,madison_media_software_aspvms8000_acad_vegas_movie_studio_dvd_8_platinum,sonypicturesdigitalentertainment,81.97
1571,1,sibelius_5_professional_edition,sibeliussoftwareltd,599.0,sibelius_sibelius_5_software_music_production_software,sibeliussoftwareltd,449.95
1572,1,apple_remote_desktop_22_10_client_old_version,apple,299.0,apple_software_m9953za_remote_desktop_22_10_client,apple_software,294.99
1573,1,instant_home_design_jewel_case,topics_entertainment,9.99,instant_home_design_1_jc,,12.9
1574,1,detto_move2mac_usb,dettotechnologiesinc,71.31,detto_move2mac_usb_kit_to_move_data_from_pc_to_ma,dettotechnologiesinc,44.99
1575,0,cluefinders_3rd_grade_adventures_mystery_of_mathra,the_learning_company,24.99,yamaha_bread_best_of_bread_smart_pianosoft,,14.86
1576,0,adobe_premiere_pro_cs3,adobe,799.0,northstar_for_pcmac,truenorthtechnologyinc,99.99
1577,0,topics_entertainment_learn2_training_for_microsoft_excel,topicsentertainmentsoftware_consignment,6.56,encore_software_10881_family_tree_maker_version_16_standard_sb_cs_by_family_tree_maker,,42.97
1578,0,star_wars_empire_at_war_intel_only_macs,aspyr_media,49.99,ares_rising,,29.95
1579,0,thomas_zink_chuck_mangione_yamaha_chuck_mangione_feels_so_good_smart_pianosoft,,14.86,buzby_breakin_all_the_rules_hermie_and_freinds_digital_pr,,15.99
1580,1,punch_professional_home_design,punch_software,89.99,punch_software_14100_punch_home_design_suite_professional_architectural_1_user_s_pc,,59.97
1581,0,freeverse_3d_bridge_deluxe,,24.99,instant_immersion_italian_deluxe_20,topics_entertainment,49.99
1582,0,cabprenaen150_ca_business_protection_suite_for_microsoft_small_business_server_premium_edition,,666.65,eete7717_emc_insignia_eroom_smb_edition_v_73_media_and_documentation_set_cd,,37.24
1583,0,laserinkjet_checks_for_peachtree_r_complete_iii_for_dos_v_5010_0,,106.29,podmaxx_07,bling,29.99
1584,1,punch_5_in_1_home_design,punch_software,39.99,punch_software_24100_punch_5_in_1_home_design_complete_product_architectural_1_user_complete_productcomplete_productstandard_pc,,35.97
1585,0,panda_software_gatdef_performa_antispam_mod_1025_1yr_a1pgdpcasaedu,,17.0,panda_software_govt_gatdef_8200_av_mod_251500u_2yr_b2pgdcavegov,,24.0
1586,0,microsoft_r_powerpoint_r_2002_upgrade,,108.87,software_architect_bootcamp_by_raphael_malveau_9780131412279,,49.99
1587,1,sibelius_4_professional_edition,sibeliussoftwareltd,599.99,sibelius_sibelius_4_software_music_production_software,sibeliussoftwareltd,449.95
1588,1,vegas_movie_studiodvd_8_plat,sony_media,129.95,vegas_movie_studiodvd_8_plat,sony_creative_software,92.99
1589,0,motorola_surfboard_sbg900_wireless_cable_modem_gateway_wireless_router,,112.95,ulead_videostudio_11_plus,corel,129.99
1590,1,sony_acid_pro_5,sony,399.95,sony_media_software_acid_pro_5_music_production_software,,199.95
1591,1,instant_immersion_japanese_audio_book,topics_entertainment,,instant_immersion_japanese_audio_book_audio_book,,19.95
1592,0,encore_software_10675_hoyle_casino_2007_win_98_me_2000_xp,,18.97,soho_labels_envelopes_chronos_lc,chronos,29.99
1593,1,microsoft_licenses_project_svr_sa_govt_h2200301,microsoft_licenses,3601.4,microsoft_h2200301_gov_open_sa_project_svr_w9x_nt,,1995.12
1594,0,lavasoft_adaware_plus_edition,,24.9,the_printshop_business_card_maker_jewel_case,riverdeeplearningcompany,9.99
1595,0,adobe_systems_inc_flash_remoting_10_net_java_2_2_users,,1928.09,15510669dm_adobe_after_effects_cs3_professional_v_8_media_tlp_tlp_nonprofit_d,,18.88
1596,0,hospital_tycoon_for_pc,warnernewmedia,29.99,simply_put_software_got_ta_sing_windowsmacintosh,simplyputsoftware,
1597,0,hallmark_blank_greeting_cards_halffold_matte_premium_20_count_2050xf,,14.39,44_years_of_the_fantastic_four,git_corp,49.99
1598,0,quicken_2007_for_mac,intuit,69.95,math_2,school_zone,9.99
1599,0,mcafee_total_protection_2007_for_small_business_adv_w1yr_gold_maintenance_5,,215.5,sony_media_software_cinescore_soundtrack_creation_software_audio_software_for_video,sonypicturesdigitalentertainment,179.95
1600,0,adobe_photoshop_cs3_extended_for_mac_upgrade,,329.99,software,,112.95
1601,1,who_wants_to_be_a_millionaire,encore,9.95,encore_software_11670_who_wants_to_be_a_millionaire_win_xp_2000,,7.69
1602,0,micromat_techtool_protege_with_firewire_device,micromat,,home_bartending_101_shooters,arcmediainc,9.75
1603,1,quickbooks_premier_nonprofit_edition_2005,intuit_inc,499.95,intuit_inc_284216_qckbks_prem_nonprofit_ed_2005,,404.0
1604,0,act_r_2006_premium_for_workgroups,,399.99,adobe_creative_suite_3_design_standard_complete_package_1_user_academic_windows,,369.0
1605,0,steinberg_halion_symphonic_orchestra_virtual_instrument_academic_version,steinberg,374.99,trend_micro_nlp_scanmail_domino_add_upg_20015ku_smua0007,,19.0
1606,0,panda_software_bus_sec_2006_30015k_2yr_b2pbsa6si,,26.0,red_mile_entertainment_124_aircraft_power_pack_for_ms_flight_simulator_win_98_me_nt_2000_xp,,27.97
1607,1,firstedge_v_20_mac,myob_us,99.95,myob_firstedge,,99.99
1608,0,wg017322_watchguard_gateway_antivirusintrusion_prevention_service_subscription_license,,2758.34,instant_home_cooking,,9.95
1609,0,microsoft_12100324_visual_studio_team_suite_2005_with_msdn_premium_subscriptions_complete_product_software_development_standard_1_user_s_complete_product_english_pc_free_shipping,,10015.97,tropico_2_pirate_cove_mac,destineer_inc,29.99
1610,1,microsoft_office_2004_standard_mac,microsoft,399.99,microsoft_office_2004_standard,,369.99
1611,0,nnm_ae_ul_751_winsw_td_not_auth_to_sell,,149358.98,intervideo_dvd_copy_5_platinum,corel,49.99
1612,0,apple_iwork_06,,79.99,16404052_microsoft_office_publisher_2007_version_upgrade_package_1_pc_cd_win_en,,88.8
1613,0,encore_software_11272_hasbro_family_collection_2006_win_98_me_2000_xp,,18.97,adobe_captivate_2_software_for_windows_presentation_software,,598.95
1614,0,language_guide_for_nuvi_350,,79.95,mariner_calc_speadsheet_mac,mariner_software,59.99
1615,1,age_of_mythology_mac,macsoft,19.99,destineer_inc_10307_age_of_mythology_mac_869x_classic_x_v10_1_or_higher,,17.97
1616,1,pro_digital_frame_bundle_1u,onone_software,99.95,onone_software_inc_pfb10211_pro_digital_frame_bundle_1u,,92.97
1617,0,sonicwall_internet_upgrade_50node,sonicwall,,encore_the_big_box_of_art_410000460001,encore_software,19.99
1618,0,victorymul_submitwolf_version_60_swolf6r,victory_multimedia,149.99,5325302018_snap_enterprise_data_replicator_license_1_server_linux_unix_win,,663.22
1619,1,instant_immersion_japanese_20,topics_entertainment,19.99,instant_immersion_japanese_20,,22.43
1620,0,panda_software_upg_to_gatdef_performa_8200_4k0_1yr_uabpgdpcavsedu,,12.0,building_secure_software_how_to_avoid_security_problems_the_right_way,,59.99
1621,0,mac_os_x_server_v10_47_10client,apple,499.0,nero_mix_cd_recording_software,,41.42
1622,0,individual_software_inc_small_business_advantage_deluxe,,16.9,global_marketing_partners_easy_video_editor_20_honest_technology,globalmarketingpartners,25.21
1623,1,instant_immersion_french_deluxe_20,topics_entertainment,49.99,instant_immers_french_dlx_2,,27.57
1624,0,software_requirements_using_the_unified_process_a_practical_approach,,44.99,freeverse_software_4001_northland,freeverse_software,19.99
1625,1,timbuktu_remote_control_softwre_1_license_for_mac_os,netopia,,netopia_timbuktu_pro_for_mac_single_license,,97.99
1626,0,sym_clt_security_31_scs_media_cd_en,symantec_media,28.0,kids_power_fun_for_little_ones,topics_entertainment,19.99
1627,0,abacus_software_ss69_corporate_pilot_2,abacus_software,28.99,masque_publishing_sportsmans_double_play,,17.55
1628,0,professor_r_teaches_office_2003,,29.97,ahead_software_70115_nero_7_ultra_edition_enhanced_mini_pc_home_entrmnt_soln,,83.97
1629,1,quickbooks_pro_2007_for_mac_mac,intuit,199.95,intuit_quickbooks_pro_2007_for_mac,,185.99
1630,1,station_access_collection,sonycreativesoftware,29.99,sony_pc_video_game_the_station_access_collection_dvdrom,sonycreativesoftware,4.99
1631,1,airline_tycoon_deluxe,topware_interactive,19.99,sos_aggregation_company_airline_tycoon_deluxe_topware_interactive,,15.95
1632,0,instant_immersion_italian_deluxe_v2_0_large_box,topics_entertainment,29.99,wheel_of_fortune_r,,19.99
1633,0,global_software_a8658jch_smart_steps_kinder_win_95_98_me_2000_xp_vista,,9.08,qb_credit_card_kit_30,intuit,25.99
1634,0,instant_architect_design_suite_00ids510cc,,28.79,adobe_photoshop_elements_50_premiere_elements_30_bundle,adobe,149.99
1635,0,quickverse_bible_premier_suite,individual_software,39.99,police_quest_compilation,,18.95
1636,1,tlc_arthur_s_kindergarten_learning_system_2008,encore,19.99,tlc_arthur_s_kindergarten_learning_system_pc_encore,,19.95
1637,1,mcafee_virusscan_plus_3_user,mcafee,59.99,mcafee_inc_mcafee_virusscan_plus_sub_11_3u_mb_en,,56.38
1638,0,m109ag004_0_scansoft_pdf_converter_professional_v_40_complete_package_1_user_w,,87.79,5325301935_snap_enterprise_data_replicator_license_1_additional_server_linux_unix_w,,4401.41
1639,1,punch_home_design_architectural_series_4000_v10,punch_software,199.99,punch_software_84100_punch_home_design_architectural_series_4000_v_100_architectural_pc,,168.97
1640,1,dora_the_explorer_dora_s_world_adventures,activision,19.99,dora_the_explorer_dora_world_adventures_pc_cdrom,,19.99
1641,0,webroot_software_inc_54210_webroot_desktop_firewall_firewall_pc,,25.97,tony_rice_homespun_new_acoustic_guitar_book6cd_pack,,43.94
1642,0,punch_software_20100_punch_5_in_1_home_design,punch_software,35.99,cosmi_rom03558_print_perfect_clip_art_deluxe,cosmi,
1643,1,adobe_creative_suite_cs3_web_premium_upgrade_mac,adobe,499.0,adobe_cs3_web_premium_upgrade,,517.99
1644,0,1yr_24x7_gold_support_1000u_sup_sw_ud_adv_hw_rep,,10589.99,easy_drums,,12.95
1645,0,04l1671_ibm_websphere_mq_link_for_r3_v_12_complete_package_1_server_cd,,12567.39,findexcom_quickverse_bible_study_2007_mobile_deluxe,,24.99
1646,0,i_copy_dvd_s_2,metoosoftware,49.99,punch_software_punch_super_home_suite,,49.95
1647,0,turbocad_r_designer_2d3d_version_91,,29.99,red_hat_entprse_linux_as_3_amd_rhf0211us,red_hat_software,
1648,0,adobe_cs3_design_standard_macosx_dvd,adobe,399.0,encore_software_11140_fate_win_2000_xp,,18.97
1649,0,printmaster_17_gold_by_encore_software,encore_software,30.66,instant_immersion_italian_20,topics_entertainment,20.99
1650,0,iris_readiris_pro_11_mac_ocr,,109.99,internet_security_barrier_x4_antispam_edition,intego_inc,
1651,0,symantec_antivirus_v10_2_sbs_for_workstations_network_servers_5user_symant,,178.72,elementary_school_space_the_universe_pcmac_fogware,,9.99
1652,0,ce_software_4501eu01up40_quickeys_50_upgrade_from_40,ce_software,35.95,software_product_line_engineering_a_familybased_software_development_process,,49.95
1653,1,microsoft_visual_studio_professional_2005_upgrade,microsoft_software,549.0,visual_studio_pro_2005_upgrade_pc_microsoft,,549.0
1654,0,autodesk_206100900009331_acad_mch_06_cg_frm_acad_lt200406_addseat_sub_re,,2900.26,pinnacle_mobile_media_converter_software_for_windows_ipod_software,,29.95
1655,0,multimedia_software_engineering_by_shikuo_chang_9780792377368,,171.0,domino_designerdeveloper_v5_0,lotus_development,95.0
1656,1,punch_master_landscape_home_design,punch_software,99.99,punch_software_25100_punch_master_landscape_and_home_design,punch_software,45.99
1657,1,iaudioize_magnetic_time_for_pc_and_mac,sos_aggregation,39.99,iaudioize_magnetic_time_for_pc_and_mac,,39.99
1658,0,individual_software_prmbp5_business_planmaker_2006_deluxe_win_98_me_2000_xp,,42.97,19280016dm_adobe_creative_suite_3_master_collection_media_tlp_tlp_nonprofit_dvd_ma,,18.88
1659,0,olympus_pro_studio_capture_software,,149.99,punch_software_41100_punch_home_design_architectural_series_18_complete_product_architectural_1_user_s_complete_product_standard_english_pc,,112.97
1660,0,window_washer,webrootsoftwareinc,,apple_software_m9953za_remote_desktop_22_10_client,apple_software,294.99
1661,0,native_instruments_traktor_dj_studio_3_software_based_dj_rig_music_production_software,,124.5,3d_home_architect_landscape_v_8_by_encore_software,encore_software,39.99
1662,0,route_66_route_canada_french,csdc,,activision_inc_guitar_hero_2_game_and_bundle,,67.99
1663,0,quickbooks_r,,103.99,math_learning_system_2007,,15.95
1664,0,watchguard_mobile_user_vpn_5_user_bundle_wg3605,watchguard_technologies_inc,,902453006g_rumba_unixhp_edition_v_73_upgrade_license_1_user_volume_level_g,,93.66
1665,1,cakewalk_sonar_6_studio,cakewalk,369.0,cakewalk_sonar_6_studio_edition_software_music_production_software,,279.95
1666,0,phonics_success_essentials_grades_79,topics_education,19.99,ov_data_protector_open_file_5wk_v_9_ltu_incl_ltu_for_5_win_nt2000xp_workstati,hewlett_packard,
1667,0,software_test_automation_effective_use_of_test_execution_tools,,47.74,tony_iommi_tony_iommi,,14.86
1668,0,destineer_publishing_coporation_starship_troopersfirst_to_fight_bundle,,15.08,emc_auth_mgr_mnt_base_9x5_23m_peru_750510000u_aut0010000bs23,,17.0
1669,0,jim_beloff_homespun_the_joy_of_uke_vol_1_2_dvd_set,,36.67,microsoft_t0700336_ae_open_crm_lsa_ste_std_usr_qual,,399.91
1670,1,microsoft_windows_server_2003_client_additional_license_for_users5_pack,microsoft,809.0,microsoft_r1800908_windows_server_2003_client_access_license_20pack_per_user,microsoft,688.99
1671,0,t0700450_microsoft_business_solutions_crm_suite_module_software_assurance_1_user_op,,659.71,adobe_premiere_pro_cs3_software_with_encore_cs3_and_onlocation_cs3_windows_only_full_version_for_windows,,723.95
1672,1,dk_exotic_animals_africa,globalsoftwarepublishing,9.99,global_software_a4124m2h_dk_exotic_animals_africa_win_95_98_2000_xp,globalsoftwarepublishing,9.08
1673,1,quicken_2007_deluxe,intuit,59.95,quicken_2007_deluxe_win_cd,intuit,57.99
1674,1,reader_rabbit_preschool,thelearningcompany,29.99,reader_rabbit_preschool,thelearningcompany,17.9
1675,0,topics_entertainment_instant_immersion_spanish_advanced_audio,,12.05,encore_software_10671_hoyle_kids_games_win_98_me_2000_xp,,7.69
1676,0,findexcom_inc_sermon_builder_40,,43.33,cook_n_low_fat,dvo_enterprises,19.99
1677,0,microsoft_windows_vista_ultimate_upgrade_dvd,microsoft,259.95,onone_essentials_for_adobe_photoshop_elements_version_2_full,onone_software,59.95
1678,0,clickart_12_million_2006_dvd,encore_software,,abacus_software_1557555117_flight_deck_iii_for_pc,abacus_software,28.99
1679,1,adobe_photoshop_cs3_mac,adobe,649.0,adobe_photoshop_cs3_mac_os_x_v_1048,,649.0
1680,0,individual_software_emmtk2_typing_instructor_for_kids_20_win_98_me_nt_2000_xp,,17.97,apple_web_objects_52_software_apple_mac_software,,689.95
1681,0,allume_aquazone_seven_seas_deluxe,allume,38.89,calculation_skills_v1_add_sub_basic_core_learning,sosaggregationcompany,
1682,0,global_software_a9716jcw_crossword_addict_win_95_98_me_2000_xp,globalsoftwarepublishingnorthamericainc,8.79,exmpi556001m1200p_exceed_powersuite_2007_complete_package_1_year_maintenance_1_user_win,,525.45
1683,1,quickverse_sermon_builder_40,findexcom_inc,69.95,findexcom_inc_sermon_builder_40,,43.33
1684,1,hoyle_puzzle_board_games_2007,encore_software,19.99,encore_software_10567_hoyle_puzzle_games_2007_win_98_me_2000_xp,,18.97
1685,0,flash_remoting_1_alp_ret_eng_cd_2u,adobe,3314.09,encore_software_33041_country_varmint_hunter_win_98_me_2000_xp,,8.44
1686,1,sony_acid_pro_6_professional_music_workstation,sonypicturesdigitalentertainment,499.95,sony_media_software_acid_pro_6_software_music_production_software,sonypicturesdigitalentertainment,299.95
1687,1,family_tree_maker_version_16_essentials,encore,29.95,encore_inc_family_tree_maker_v_16_essentials,,25.75
1688,1,microsoft_licenses_biztalk_hipaa_std_sa_only_u0200024,microsoft_licenses,4215.77,microsoft_u0200024_open_sa_biztalk_hipaa_accltr_nt_1p,,2335.47
1689,0,ipswitch_wd10000900_wsftp_pro_9_sdk_w_wsftp_pro,ipswitch,325.51,apple_garageband_jam_pack_rhythm_section,,95.99
1690,1,ulead_videostudio_11,corel,89.99,corel_ulead_videostudio_11_video_editing_and_dvd_authoring_software_for_windows_authoring_software,,89.95
1691,0,microsoft_windows_vista_ultimate_full_version_dvd,microsoft,399.95,freeverse_3d_bridge_deluxe,,24.99
1692,0,math_success_tm_deluxe_2007,,49.99,left_behind_ilumina_edition,tyndale_house,29.99
1693,1,apple_ilife_06_mac_dvd_older_version,apple_computer,79.0,apple_ilife_06,,79.99
1694,1,art_explosion_tshirt_factory_deluxe_30,nova_development,29.99,tshirt_factory_deluxe_30,,27.99
1695,1,upg_sgms_1000_incremental_node,sonicsystemsinc,,sonicwall_gms_1000nincremental_lic_upg,sonicsystemsinc,62920.89
1696,0,instant_immersion_hawaiian_audio,topics_entertainment,,adobe_flash_pro_cs3_upgrade_mac,adobe,199.0
1697,0,fogware_hyb_space_dvd,,21.99,symantec_antivirus_v10_2_sbs_for_workstations_network_servers_5user_symant,,178.72
1698,0,encore_software_32179_encore_kid_pix_deluxe_4_home_edition_complete_product_graphicsdesigning_1_user_s_complete_product_standard_pc_mac,,17.97,onone_software_mpr40212_mask_pro_40_upgrade_buy_now_and_get_free_cs3_compatibility_upgrades,onone_software,69.99
1699,1,palo_alto_business_plan_pro_2007,paloaltosoftware,99.95,palo_alto_software_business_plan_pro_2007,paloaltosoftware,88.83
1700,0,xoom_mp3_radio_recorder_windows,xoom,,gorilla_4_pro,jungle_software,399.0
1701,0,hallmark_card_studio_2004,,29.97,instant_immersion_italian_audio_audio_book,,19.95
1702,1,noah_s_ark_activity_center_jewel_case_ages_38,victory_multimedia,,the_beginners_bible_noah_s_ark_activity_center_activity_center,,9.95
1703,0,power_production_power_production_storyboard_artist_software_animation_software,,498.95,adobe_acrobat_capture_100_000_page_pack,adobe,1514.99
1704,0,jaws,majesco_entertainment,19.99,hallmark_blank_greeting_cards_halffold_matte_premium_20_count_2050xf,,14.39
1705,0,nintendo_gamecube_sonic_heroes,,19.95,46503_novanetweb_competitive_upgrade_license_10_users_win,,1135.97
1706,1,transfer_my_dvd,avanquest,29.95,transfer_my_dvd_avanquest_usa,,29.95
1707,0,david_kreisberg_yamaha_the_fantasticks_original_broadway_cast_smart_pianosoft,,18.5,encore_software_12390_math_advantage_2008_win_2000_xp_vista,,34.97
1708,1,quickverse_bible_premier_suite,individual_software,39.99,individual_software_inc_quickverse_bible_premier_suite_us_pos,,37.19
1709,0,system_software_an_introduction_to_systems_programming_by_leland_l_beck,,111.6,onone_software_intellihance_pro_41,onone_software,
1710,0,blank_laser_checks,,54.99,freeverse_software_010_wingnuts_2_raina_s_revenge,freeverse_software,23.95
1711,0,musical_adventure_vivaldi,,5.95,c7s00024_windows_live_onecare_v_15_complete_package_3_pcs_cd_win_englis,,38.64
1712,0,aspyr_media_sid_meiers_civilization_iv_mac,,44.99,treasure_mountain,,8.95
1713,0,encore_software_14131_wheel_of_fortune_deluxe,,17.97,exceed_2007_with_1yr_mnt_1u,hummingbird_communications,650.0
1714,0,er_the_game,,9.95,ibm_totalstorage_ds4800_model_84_hard_drive_array,,60514.95
1715,0,aspyr_command_and_conquer_generals_deluxe_mac,,55.99,pitstop_pro_70_upgr_5x_or_below,enfocus_software,299.0
1716,1,steinberg_cubase_studio_4,steinberg,499.99,steinberg_cubase_studio_4_software_music_production_software,,399.99
1717,1,adobe_photoshop_cs3_extended_upgrade_mac,adobe,349.0,adobe_photoshop_cs3_extended_for_mac_upgrade,,329.99
1718,0,xbox_360_guitar_hero_2_bundle,,89.99,software_reliability_and_testing_by_hoang_pham_9780818668524,,38.95
1719,0,class_on_demand_photoshop_cs_fast_track_training_dvd_photoshop_software,,79.95,bias_peak_le_5_software_music_production_software,,99.0
1720,1,land_before_time_kindergarten,brightermindsmediainc,9.99,the_land_before_time_kindergarten_adventure,,12.9
1721,1,adobe_photoshop_elements_50_premier_elements_30_lb,adobe,149.99,adobe_premiere_elements_3_and_photoshop_elements_5_software_for_windows_consumer_video_editing_software,,149.95
1722,0,sony_media_software_sound_forge_audio_studio_8_software_music_production_software,sonypicturesdigitalentertainment,69.95,adobe_premiere_elements_3_video_editing_software_for_windows_consumer_video_editing_software,,99.95
1723,1,learn_to_play_chess_with_fritz_and_chesster_mac,viva_media,29.99,viva_media_llc_learn_to_play_chess_with_fritz_chesster,,26.14
1724,0,10821919_symantec_ghost_solution_suite_v_20_media_cd_win,,16.99,encore_software_10610_encore_creating_keepsakes_scrapbook_designer_platinum_complete_product_creativity_application_1_user_complete_product_standard_pc,,33.97
1725,0,disney_learning_1st2nd_grade_win,,13.61,susteen_inc_datapilot_cell_phone_data_transfer_suite_universal,,67.94
1726,0,633808550578_wasp_time_pro_magstripe_solution_v_5_complete_package_5_administrator,,930.14,frederic_hand_homespun_classical_guitar_dvd,,22.13
1727,0,coreldraw_graphics_suite_x3_upgrade,corel,179.0,encore_tlc_dr_seuss_reading_learning_system_2008,,17.9
1728,1,the_printshop_20,broderbund,29.99,the_printshop_20,,19.9
1729,1,avid_liquid_vs_7_software,avid_technology,888.75,avid_liquid_70_professional_video_editing_software_for_windows_professional_editing_software,,439.95
1730,0,microsoft_licenses_biztalk_hipaa_std_sa_only_u0200024,microsoft_licenses,4215.77,sony_psp_media_manager,sonycomputerentertainment,24.99
1731,0,cisco_pgw2200_include_redundant,,159787.95,ma166za_ilife_06_complete_package_1_user_dvd_mac,,72.74
1732,0,01ssc6011_sonicwall_update_service_for_sonicwall_content_security_manager_2100_cf_mainte,,5781.25,01ssc7309_sonicwall_cfs_standard_edition_for_sonicwall_pro_126020403060_4060_subscript,,2124.92
1733,1,matchbox_crosstown_heroes,thq,19.99,matchbox_cross_town_heros,,14.9
1734,0,nintendo_wii_disneys_pirates_of_the_caribbean_tm_3_at_worlds_end,,49.99,best_of_slots_2_jewel_case,masque_publishing,9.99
1735,1,hp_dss_software_v_40_complete_package_t1936aa_ua0,hewlettpackard_consumables,630.36,hewlett_packard_t1936aa_ua0_hp_digital_sending_software_40_complete_product_document_management_1_device_s_complete_product_standard_multilingual_pc,hewlettpackard_consumables,342.97
1736,0,serious_magic_visual_communicator_20_web,serious_magic,199.99,panda_software_filesecure2006_2650_1yr_b1fs6sbgov,,22.0
1737,0,ilisten_with_headset_microphone_17,csdc,,child_safe_3pc,webroot_software,39.95
1738,1,corel_ventura_10_dvd,corel,699.0,ventura_10_dvd,,662.5
1739,0,emedia_music_corp_emedia_piano_keyboard_method,,49.21,encore_software_10023_hoyle_mahjongg_win_98_me_2000_xp,,7.47
1740,1,money_home_business_2007_win32_eng_na_mini_box_us_only_cd,microsoft,139.43,microsoft_money_2007_home_and_business_pc,,89.99
1741,0,encore_software_13891_tlc_millies_math_learning_system_2008,,17.97,finaldraft_final_draft_70_with_syd_fields_workshop_bundle_screen_writing_software,,247.95
1742,0,high_availability_requires_two_livesecurity_firesboxes,watchguard_technologies_inc,1995.0,microsoft_office_2004_standard,,369.99
1743,0,dk_rainbow_fish_most_beautiful_fish,dk,9.99,emc_fed_id_mgr_for_100_conn_for_ct_authmgr_cust_fimm100r,,263686.0
1744,1,marine_aquarium_sharks,encore_software,9.95,marine_aquarium_sharks_win_98_me_2000_xp,,9.95
1745,1,adobe_after_effects_cs3_upgrade,adobe,299.0,adobe_cs3_after_effects_upgrade,,306.99
1746,1,digital_vault,stompsoft_inc,29.99,migo_software_digital_vault_2005,,24.58
1747,0,73098_smarterm_office_v_121_upgrade_license_and_media_1_user_cd_win,,85.89,versacheck_r_payroll,,79.99
1748,1,gods_lands_of_infinity_special_edition,strategy_first,29.99,gods_lands_of_infinity_spec,,16.99
1749,1,corel_dvd_moviefactory_60_plus,corel,79.99,corel_ulead_dvd_moviefactory_plus_6_software_for_windows_authoring_software,,79.95
1750,0,punch_5_in_1_home_design,punch_software,39.99,family_tree_maker_version_16_deluxe,encore,69.95
1751,1,learn2_training_for_microsoft_powerpoint,topicsentertainmentsoftware_consignment,9.99,learn2_training_for_microsoft_powerpoint_win_95_98_me_nt_2000_xp,topicsentertainmentsoftware_consignment,9.99
1752,1,burning_monkey_solitaire_2005_edition,freeverse_software,24.99,freeverse_burning_monkey_solitaire_3d,,24.99
1753,1,the_print_shop_22_pro_publisher_deluxe_sb_cs_by_the_print_shop,encore_software,99.95,encore_software_10731_the_print_shop_22_pro_publisherdeluxe_sb_cs_by_the_print_shop,,81.97
1754,0,pinnacle_studio_ultimate_v11_video_editing_software_for_windows_consumer_video_editing_software,,129.95,the_print_shop_21_deluxe_by_broderbund,encore_software,
1755,1,mobi_recam_camera_monitoring_and_notification_software,mobi,119.99,mobicam_70008_monitoring_and_notification_software,mobitechnologiesinc,89.69
1756,0,buzby_breakin_all_the_rules_hermie_and_friends,digital_praise,19.99,premiere_pro_cs3_mac,,808.15
1757,0,peachtree_r_complete_iii,,178.99,whitney_houston_tad_sisler_yamaha_whitney_houston_smart_pianosoft,,14.86
1758,1,ca_arcserve_bkup_r11_5_win_client_vss_software_snapshot_prod_only,computer_associates,,computer_associates_babwbr1151s33_brightstor_arcserve_backup_client_for_vss_software_snapshot_v_115_for_windows_with_service_pack_1_addon_backup_recovery_1_server_s_complete_product_standard_multilingual_pc,,799.97
1759,1,logic_express_6,apple,299.99,apple_software_t9164lla_logic_express_6,apple_software,219.0
1760,0,avery_c32028_quick_clean_business_cards_220gsm_glossy_card_for_use_with,,21.22,cisco_csab250dtopk9_cisco_security_desktop_agent_win_sol_250_agent_bundle_cisco_security_desktop_agent_license_250_agents_0746320832500,,10267.54
1761,0,panda_software_enterprisecure_truprevent_101250u_3yr_ub3prpesad,,73.0,nintendo_gamecube_sonic_riders,,19.99
1762,1,intervideo_dvd_copy_5_platinum,corel,49.99,corel_intervideo_dvd_copy_5_platinum_software_for_windows_authoring_software,,49.95
1763,1,reel_deal_slots_20_for_pc,phantom_efx,9.99,phantom_efx_reel_deal_slots_v_20,,7.36
1764,0,global_software_a2649m2h_rainbow_fish_the_whale_win_95_98_me_xpmac_869x_classic_x_v10_1_or_higher,globalsoftwarepublishing,8.79,buku_karkuro,topware_interactive,19.99
1765,1,merriamwebster_s_dictionary_winmac_jewel_case,fogware_publishing,9.99,merriamwebster_english_dictionary_win_2000_xpmac_1038_or_later,,9.99
1766,1,reel_deal_casino_championship_edition,phantom_efx,19.99,reel_deal_casino_championship_edition_win_98_me_nt_2000_xp,,19.95
1767,0,specialty_single_window_envelopes_to_match_your_forms_checks,,81.49,alliance_future_combat,strategy_first,19.99
1768,1,gorilla_4_student,jungle_software,199.0,jungle_software_gorilla_student_40_film_production,,179.99
1769,0,adobe_photoshop_cs3_extended_complete_package_1_user_academic_cd_windows,,279.0,mavis_beacon_17_standard,encore_software,19.95
1770,1,sony_vegas_6,sonypicturesdigitalentertainment,599.95,sony_vegas_6_video_editing_software_professional_editing_software,sonypicturesdigitalentertainment,99.0
1771,0,total_3d_home_deluxe_jewel_case_jceth6,,9.59,valusoft_tune_tools_for_ipod,,21.99
1772,1,the_print_shop_design_suite_pro_ed_sb_cs_by_the_print_shop,encore_software,199.99,encore_software_10931_the_print_shop_design_suite_proed_sb_cs_by_the_print_shop,,105.97
1773,0,webroot_software_54210_desktop_firewall,webroot_software,26.99,gsp_crossword_addict,globalsoftwarepublishingnorthamericainc,9.99
